node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality
Johann Sebastian Bach,15,17,0.0035988483685220726,0.004078694817658349,0.007677543186180422,0.00018958083107933153,0.0004449516266600529,0.34203017342079534
Johannes Kepler,18,21,0.004318618042226488,0.005038387715930902,0.00935700575815739,0.00015890972709903248,0.0002180276349240534,0.346334053103007
John Locke,28,23,0.0067178502879078695,0.005518234165067178,0.012236084452975048,0.00019032177170547583,0.0007650765325823852,0.36700888707489265
New York City,163,75,0.03910748560460652,0.017994241842610365,0.057101727447216886,0.001851004255481801,0.007215470627422773,0.4313001906637697
Peter I of Russia,6,7,0.0014395393474088292,0.0016794625719769674,0.0031190019193857964,8.709911729212298e-05,8.652765227112088e-06,0.3298943195138978
Philosophiae Naturalis Principia Mathematica,4,5,0.0009596928982725527,0.0011996161228406909,0.002159309021113244,5.866265184799251e-05,5.449577308154335e-06,0.30726073024072786
Physics,120,105,0.02879078694817658,0.02519193857965451,0.053982725527831094,0.002316708472525826,0.007121089441527348,0.3804823434254403
River Thames,20,22,0.0047984644913627635,0.00527831094049904,0.010076775431861805,0.00028485505405638836,0.00048211385462169676,0.3668145310887983
Russia,251,109,0.060220729366602686,0.026151631477927064,0.08637236084452975,0.00358269228209491,0.014240846032404931,0.47082911943311256
South Africa,161,99,0.038627639155470246,0.02375239923224568,0.06238003838771593,0.0024539818547405787,0.008904669300884318,0.42577693240816356
Spain,196,84,0.04702495201535509,0.02015355086372361,0.06717850287907869,0.0019348594929134702,0.008288107325267746,0.4565537336302411
Speed of light,27,32,0.006477927063339731,0.007677543186180422,0.014155470249520153,0.0003862913260495451,0.0009420548755890631,0.33816180937641044
Steel,63,49,0.015115163147792706,0.011756238003838772,0.026871401151631478,0.0006949584221149416,0.0027419834630002704,0.4133275621318831
Tea,25,30,0.005998080614203455,0.007197696737044145,0.013195777351247601,0.00019910901030272527,0.0007648903039576175,0.36700888707489265
William III of England,14,17,0.0033589251439539347,0.004078694817658349,0.007437619961612284,0.00015443885105215376,8.084113513799382e-05,0.31609435938820235
1896 Summer Olympics,2,9,0.0004798464491362764,0.002159309021113244,0.00263915547024952,0.00013027756489501454,1.618401100031072e-06,0.3010945908306951
Athens,47,39,0.011276391554702494,0.00935700575815739,0.020633397312859885,0.000804240406676635,0.0011953543958509714,0.3709397212813356
Athletics (track and field),8,5,0.0019193857965451055,0.0011996161228406909,0.0031190019193857964,9.88776442405601e-05,2.7923368112556706e-05,0.3092268331276849
British Empire,104,104,0.02495201535508637,0.02495201535508637,0.04990403071017274,0.002402631493235835,0.00602142930950385,0.4463547027425716
Egypt,171,72,0.04102687140115163,0.01727447216890595,0.058301343570057576,0.0020440534892135136,0.006029705185393513,0.4212882551683816
Greece,119,79,0.028550863723608443,0.018953934740882916,0.04750479846449136,0.0017672169258011964,0.005202543353663886,0.43932438025751425
Olympic Games,48,72,0.011516314779270634,0.01727447216890595,0.02879078694817658,0.0010064776632314003,0.0030971377037355935,0.4113638164145387
Sport,42,20,0.010076775431861805,0.0047984644913627635,0.014875239923224568,0.0006491061884944373,0.0006315120748437864,0.4026749963410604
Adam Smith,20,17,0.0047984644913627635,0.004078694817658349,0.008877159309021113,0.00013993332775948973,0.00016679947990752035,0.36176955407695727
Afghanistan,52,43,0.012476007677543186,0.010316698656429943,0.022792706333973126,0.0005793900213920059,0.0016957429766712928,0.36991621159199684
American Revolutionary War,20,21,0.0047984644913627635,0.005038387715930902,0.009836852207293665,0.00046272331274356375,0.0003359413651233142,0.3893946066931589
Antoine Lavoisier,7,9,0.0016794625719769674,0.002159309021113244,0.003838771593090211,7.615983688278505e-05,3.475095072050072e-05,0.31974216319711374
Antonio Vivaldi,6,10,0.0014395393474088292,0.0023992322456813818,0.003838771593090211,8.095398439526407e-05,2.6218019759884486e-05,0.3027836687480755
Benjamin Franklin,19,17,0.004558541266794626,0.004078694817658349,0.008637236084452975,0.00028094080912448234,0.0003903487741852324,0.33462227352947543
Carolus Linnaeus,45,28,0.010796545105566218,0.0067178502879078695,0.01751439539347409,0.00028666039742577236,0.0011315868225544791,0.3669116833438761
David Hume,12,20,0.0028790786948176585,0.0047984644913627635,0.007677543186180422,0.00010122326506761004,6.959226855252257e-05,0.333574816376602
Derby,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,4.827906154064168e-05,2.286771060367837e-05,0.3369827809321402
Edward Jenner,6,3,0.0014395393474088292,0.0007197696737044146,0.002159309021113244,6.582075462667761e-05,4.435602416657027e-05,0.33753014190173675
Emanuel Swedenborg,3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,5.495390487751558e-05,1.7470866918075826e-05,0.3081949304587382
Frederick II of Prussia,2,11,0.0004798464491362764,0.00263915547024952,0.0031190019193857964,4.9323437648333984e-05,3.9786208342083145e-06,0.2964131400924388
French Revolution,39,24,0.00935700575815739,0.005758157389635317,0.015115163147792706,0.0004802943088596541,0.0005170776238833628,0.38520795599555885
George III of the United Kingdom,21,26,0.005038387715930902,0.006238003838771593,0.011276391554702494,0.0002573187205810756,0.00046753937857318533,0.3324275025784742
Glorious Revolution,15,19,0.0035988483685220726,0.004558541266794626,0.008157389635316698,0.00013562868679462933,0.00014027022407130208,0.3555791099620195
Grand Canal of China,9,10,0.002159309021113244,0.0023992322456813818,0.004558541266794626,0.0001051408142597066,3.404055982988064e-05,0.3141826910520173
Immanuel Kant,13,16,0.0031190019193857964,0.003838771593090211,0.006957773512476007,0.0001388815035233096,0.00020006876002524434,0.34564276756787127
Industrial Revolution,77,59,0.01847408829174664,0.014155470249520153,0.03262955854126679,0.0012758592761608907,0.0028677573258476335,0.4203508280809229
James Cook,17,19,0.004078694817658349,0.004558541266794626,0.008637236084452975,0.00013619584905735725,0.0003172732585547149,0.3425375947610719
James Watt,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,0.00010322067682138865,4.4525387853673764e-05,0.3178591691958764
Jean-Jacques Rousseau,10,13,0.0023992322456813818,0.0031190019193857964,0.005518234165067178,9.005505557181594e-05,3.779433778546357e-05,0.3302875814381375
Latin,239,48,0.057341650671785024,0.011516314779270634,0.06885796545105566,0.0020647467667839494,0.008093484471742317,0.48342545506991796
Leonhard Euler,14,17,0.0033589251439539347,0.004078694817658349,0.007437619961612284,0.00011826206244427756,0.00013028204705680342,0.31119495598922386
Literature,61,49,0.01463531669865643,0.011756238003838772,0.026391554702495202,0.0007637567698640672,0.001822463821768155,0.3774758071967379
London,303,130,0.07269673704414586,0.031190019193857964,0.10388675623800384,0.003753065091561173,0.020503583264777775,0.4479422976111322
Napoleon I of France,35,26,0.008397312859884836,0.006238003838771593,0.01463531669865643,0.00031855621627037347,0.0010299856916275631,0.38899369498652986
Napoleonic Wars,22,22,0.00527831094049904,0.00527831094049904,0.01055662188099808,0.00020970857330790112,0.0003059601782114038,0.39438305534599394
Persian Empire,43,44,0.010316698656429943,0.01055662188099808,0.020873320537428023,0.0004062746952560684,0.0010404420149913436,0.36840782175658937
Photosynthesis,38,31,0.009117082533589251,0.007437619961612284,0.016554702495201534,0.0007579041429688001,0.0007617540400323067,0.3554270621086192
Piano,30,20,0.007197696737044145,0.0047984644913627635,0.01199616122840691,0.0005220483478976875,0.00043060699007985674,0.33676433329844296
President of the United States,84,60,0.02015355086372361,0.01439539347408829,0.0345489443378119,0.002850854523313452,0.005256199692193376,0.3869654224614604
Romanticism,44,39,0.01055662188099808,0.00935700575815739,0.019913627639155468,0.0005963265554062582,0.0013864631544888886,0.352562660098073
Smallpox,17,17,0.004078694817658349,0.004078694817658349,0.008157389635316698,0.0001718908808572483,0.00025805719235234983,0.3425375947610719
Steam engine,23,21,0.005518234165067178,0.005038387715930902,0.01055662188099808,0.00039324965467722175,0.0002262497142406305,0.34495423615837356
Thomas Gainsborough,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,3.89998718181866e-05,0.0002407215455409235,0.28585244083059935
Voltaire,15,13,0.0035988483685220726,0.0031190019193857964,0.0067178502879078695,0.00010878114949009789,0.00020448797889383252,0.34495423615837356
William Hogarth,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,6.451593381960132e-05,4.949071219380986e-05,0.3337355365964896
Wolfgang Amadeus Mozart,24,25,0.005758157389635317,0.005998080614203455,0.011756238003838772,0.0005327853709490098,0.0006356007077360674,0.34262231139621474
1928 Okeechobee Hurricane,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,5.998101704693917e-05,2.5917477017966237e-06,0.28666082475073
Galveston Hurricane of 1900,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,6.698489962166603e-05,7.87963032229531e-06,0.2844827597533085
Latin America,55,61,0.013195777351247601,0.01463531669865643,0.02783109404990403,0.0007097886134775817,0.00151948129019334,0.41091641657465733
Puerto Rico,29,39,0.006957773512476007,0.00935700575815739,0.016314779270633396,0.000301376713169565,0.0007670549720354191,0.3875066328425254
The Bahamas,25,20,0.005998080614203455,0.0047984644913627635,0.010796545105566218,0.00023934624038776035,0.0003927273084623527,0.3779220366678262
Tropical cyclone,60,53,0.01439539347408829,0.012715930902111323,0.027111324376199616,0.001170708159185484,0.0029443103186510386,0.3668145310887983
1973 oil crisis,10,14,0.0023992322456813818,0.0033589251439539347,0.005758157389635317,0.00010926034976798982,4.837918401002551e-05,0.322696532124861
BBC,69,41,0.016554702495201534,0.009836852207293665,0.026391554702495202,0.0008404427207141407,0.0032386980902456594,0.39333793651675986
Cold War,82,47,0.01967370441458733,0.011276391554702494,0.030950095969289826,0.0012225523351352915,0.002699377295337883,0.43314316177551687
Gold,114,73,0.027351247600767754,0.01751439539347409,0.04486564299424184,0.001135196174236804,0.006755098014298568,0.4036135415398742
Middle East,115,72,0.02759117082533589,0.01727447216890595,0.04486564299424184,0.0015088316712746214,0.0031725970271039303,0.44876456508326146
Mineral,73,45,0.01751439539347409,0.010796545105566218,0.028310940499040305,0.0007216390172077528,0.0016243453725043673,0.35901940542813443
Natural gas,42,37,0.010076775431861805,0.008877159309021113,0.018953934740882916,0.0005424862058436973,0.0010894986101887478,0.410753966914023
Petroleum,98,66,0.023512476007677544,0.01583493282149712,0.03934740882917466,0.001036415946710791,0.003807955059663497,0.430719104283976
Richard Nixon,16,20,0.003838771593090211,0.0047984644913627635,0.008637236084452975,0.000211346891115841,0.00011584735592677788,0.32438406472339093
Supply and demand,11,10,0.00263915547024952,0.0023992322456813818,0.005038387715930902,0.00014319387196853956,0.0002615391081928493,0.3515784313709571
United Arab Emirates,21,18,0.005038387715930902,0.004318618042226488,0.00935700575815739,0.0004954568391071077,8.141835347167924e-05,0.35208477102982755
Vietnam War,35,31,0.008397312859884836,0.007437619961612284,0.01583493282149712,0.00041342172989978674,0.000579786385700194,0.38346638099613256
Wheat,23,26,0.005518234165067178,0.006238003838771593,0.011756238003838772,0.00035378864954909713,0.000410125636098522,0.3830775774021647
World War II,488,168,0.11708253358925144,0.04030710172744722,0.15738963531669864,0.007908991399318102,0.03314665814722266,0.5022366933215812
1980 eruption of Mount St. Helens,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,7.02884423880684e-05,1.511203756668229e-05,0.27618345542504547
California,129,52,0.030950095969289826,0.012476007677543186,0.04342610364683301,0.0022408115982906775,0.005099730083797611,0.41768931027498335
Glacier,38,36,0.009117082533589251,0.008637236084452975,0.017754318618042227,0.0005245528723981833,0.0012002345001227773,0.36939015529607006
Human,173,139,0.04150671785028791,0.033349328214971205,0.07485604606525911,0.004105128540865889,0.012544302829708675,0.4266073329127576
Ocean,62,43,0.014875239923224568,0.010316698656429943,0.02519193857965451,0.002082025708683998,0.0018235873890818039,0.38118028407191457
Tourism,56,43,0.013435700575815739,0.010316698656429943,0.02375239923224568,0.0004333141365707552,0.001742472220911576,0.3985432141576606
Wave,21,16,0.005038387715930902,0.003838771593090211,0.008877159309021113,0.00036975693024555415,0.00022360717777788038,0.32486583578801564
Airship,12,18,0.0028790786948176585,0.004318618042226488,0.007197696737044145,0.0001824671223905431,0.00011424032690797312,0.36139205541183345
Alexander Graham Bell,8,12,0.0019193857965451055,0.0028790786948176585,0.0047984644913627635,0.0005158714062539847,0.00024695937331722,0.31974216319711374
Alfred Nobel,4,12,0.0009596928982725527,0.0028790786948176585,0.003838771593090211,0.00014004015586240503,9.598874050844306e-05,0.3221961886375754
American Civil War,60,41,0.01439539347408829,0.009836852207293665,0.024232245681381957,0.0008654660278016895,0.002121460410217035,0.3956972900348552
Ancient Greece,125,72,0.029990403071017274,0.01727447216890595,0.047264875239923225,0.0023018040051497385,0.005272969592447441,0.4162668907488065
Anthropology,39,38,0.00935700575815739,0.009117082533589251,0.01847408829174664,0.0004024715472205453,0.0009793964387434372,0.3656205363980016
Archbishop of Canterbury,25,22,0.005998080614203455,0.00527831094049904,0.011276391554702494,0.00030299353085730364,0.0004070462829153392,0.36704129976473415
Australia,255,106,0.06118042226487524,0.025431861804222647,0.08661228406909789,0.003359883622381242,0.017440228929280092,0.45435756392654253
"Benjamin Disraeli, 1st Earl of Beaconsfield",5,9,0.0011996161228406909,0.002159309021113244,0.0033589251439539347,6.184381044874335e-05,4.8421582689675295e-05,0.3134954090092845
Bicycle,13,17,0.0031190019193857964,0.004078694817658349,0.007197696737044145,0.00013903223028563695,0.00032949809006029295,0.3599834246198428
Bridge,23,29,0.005518234165067178,0.006957773512476007,0.012476007677543186,0.0002586292465218023,0.0011362873483858177,0.39702031307184604
Brothers Grimm,8,5,0.0019193857965451055,0.0011996161228406909,0.0031190019193857964,0.00010837206059999347,1.8663729542895256e-05,0.3450401525310157
Charles Darwin,50,49,0.01199616122840691,0.011756238003838772,0.02375239923224568,0.000752583706645052,0.0021803441136133226,0.3944579192517164
Charles Dickens,18,18,0.004318618042226488,0.004318618042226488,0.008637236084452975,0.00032073126132374415,0.0008923154739630847,0.37223543548912535
Claude Monet,4,11,0.0009596928982725527,0.00263915547024952,0.0035988483685220726,7.35451959129962e-05,0.0002673479478817048,0.313188292180564
