node,in_degree,out_degree,pagerank,betweenness_centrality,closeness_centrality
Mozilla Firefox,16,16,0.00019450061709815595,0.00028062691536645046,0.29954115285345567
Electrical engineering,15,28,0.0002362468672257682,0.00017462525637814655,0.33328015315890236
Linux,34,20,0.0003955624155619285,0.0005655575263884424,0.32564302416212004
OpenOffice.org,4,10,8.039820192392165e-05,2.1538327377136054e-05,0.30105202478743337
Communication,35,24,0.00048391451525822606,0.00028097929724188805,0.36217059639389737
Computer science,45,29,0.0006045858622183316,0.000568135041948371,0.35560473231764406
California,165,63,0.0018319443568966941,0.005265854493122347,0.433132904831018
History of the Internet,4,15,8.235777121495995e-05,2.893769094694947e-05,0.27916610984899104
Internet Explorer,10,12,0.00013631211790362383,0.00019227555798074123,0.29395623724759024
Technology,68,52,0.000921670720862777,0.0012981650432405364,0.40061367341068177
Telescope,49,32,0.0006030909851300253,0.0021488820996552853,0.38096106501322147
Star,62,64,0.0006633828861982032,0.0022861331766276375,0.3534088986635087
Milky Way,31,29,0.0003358020579913065,0.0004653247359069786,0.3423187218353134
Mediterranean Sea,126,72,0.0015774053884068555,0.0025464067730105425,0.4246366500660636
Irish Sea,14,18,0.00025357301581123404,9.484269509954151e-05,0.3762269248086448
Dublin,26,23,0.000373189454951562,0.0006730656612100927,0.3642863370825704
Iceland,59,42,0.0008533300278032549,0.0020636440879128006,0.42082997582594683
Surtsey,4,5,0.0001167310235836829,9.799864027465537e-06,0.3432185985377475
North Sea,44,25,0.0006513564049798445,0.0008132230550733068,0.4132542037586548
Achilles,11,19,0.0002240455156923681,0.00012495178616576282,0.3507387508394896
The Wall Street Journal,11,9,0.00018767368883815404,2.734546307547701e-05,0.34531779485907926
Mass media,59,50,0.0008290238848633061,0.001961739138381492,0.3856734053355488
Apollo,18,17,0.00021318189881483683,0.0003304248285456205,0.3239261901069933
Dolphin,31,32,0.00045782807257578655,0.0009865168711557834,0.3890492597076078
Trojan War,25,38,0.0003220259561975128,0.0002483929810129983,0.340977719742104
Winston Churchill,35,43,0.00041161885684083384,0.0010357679667687906,0.3776552472204646
William Shakespeare,85,32,0.0010759152897010299,0.0014282419202290518,0.40382756620916294
Ethiopia,60,56,0.0006498182945892323,0.0017716313292478836,0.37373647016727796
United Kingdom,742,278,0.008505086989186355,0.06412644913550336,0.5329081632653061
Greek mythology,64,53,0.0007304635871961165,0.001930559108808087,0.38323243441570354
Prime Minister of the United Kingdom,30,29,0.0003498940056799328,0.0010302167861873377,0.3737030411449016
Ukraine,40,40,0.0005968341922834001,0.0006335900535465222,0.39538184915302355
Black Sea,35,26,0.0005058154842454536,0.0005690199232236313,0.38358428204186557
Alexander the Great,53,50,0.0006785046359483334,0.0009665027987956787,0.37731418766368646
Euro,40,31,0.00063670524038938,0.0005232699323058558,0.3993118608429705
Currency,95,37,0.0014640170473143737,0.0017625386182813182,0.4538837588267246
Zeus,33,31,0.00041831584814651585,0.0005154839398092537,0.3709491254550297
Norse mythology,29,29,0.0003977707052220642,0.000860122797781759,0.3714107920704063
Literature,70,55,0.0008981132659729579,0.0012399764925643095,0.38843436221643735
Novel,51,38,0.0005531511281454404,0.0012590683155561987,0.3864224935257122
Robinson Crusoe,4,12,6.875775007872316e-05,2.235621324207539e-05,0.2841017271861825
Fiction,30,21,0.0003367697075518274,0.0003674094911105363,0.34828276092030674
Propaganda,45,37,0.0006369857382073874,0.0009027323919234394,0.40547360248447206
Nineteen Eighty-Four,6,13,0.00011017168105506678,6.9965609670135e-05,0.3420384772820303
Language,71,41,0.0009847894039841805,0.0016318553392697726,0.3884704788470479
J. R. R. Tolkien,17,27,0.00023252212043822063,0.0006144980834188322,0.3766339132786442
C. S. Lewis,7,25,0.0001020860812561183,0.0002927078064686352,0.30605816423705223
Crocodile,15,20,0.00021573176243549659,0.0001580987461836041,0.33873844657045565
Russia,278,121,0.0033649220912282526,0.013924591649692704,0.48006434562794437
Bald Eagle,14,22,0.0002987626794621153,0.0006709946678747173,0.4001149205133116
Whale shark,9,20,0.00015454349096407044,5.005443306908517e-05,0.3181541273225708
Shark,32,34,0.0003111060884621648,0.0008350208617576696,0.32699381701494873
Great white shark,9,20,0.00012933238628468803,0.0001485853057064622,0.30913799482056975
Whale,34,33,0.0004113758464945306,0.0007053922182985587,0.3599862140272273
Great Barrier Reef,8,13,0.0001331678734373419,6.466806949570888e-05,0.33945401364965877
Humpback Whale,6,15,0.00011617549724158804,3.5789000457160215e-05,0.32722431077694236
Orca,13,21,0.00016418523795725502,7.655851892724684e-05,0.32084165258792813
Saturn V,11,19,0.00014124900132499058,9.641390639566755e-05,0.3173084225715805
Christopher Columbus,51,46,0.0006779170500088269,0.0007965260249499143,0.4031262060980316
University of Chicago,26,29,0.00032830024828202516,0.0012294033848775801,0.37912885662431944
Plutonium,18,31,0.00021372619737014564,0.0004813086676765527,0.31876096742198823
Americium,4,4,6.050727172317846e-05,5.448413878070386e-06,0.2638959070237494
History of Anglo-Saxon England,12,23,0.00017731798373657543,0.0001838336904687988,0.3438966170055149
Mythology,44,31,0.00047105682184698746,0.0008787259789667044,0.3585650532097494
Roman mythology,27,14,0.00034797771582661664,0.00014048135107292447,0.3518908447738566
Ancient Rome,123,95,0.0015126207789859657,0.004773089031670739,0.4195621610765214
Odyssey,20,16,0.0003002305531123218,0.00015532135912252486,0.3526631214653499
Lion,52,42,0.0006691376136657415,0.0017776763246115787,0.4016535281676601
Antelope,12,18,0.0001535873887162119,0.0011416337141199613,0.3188826133414746
Bongo (antelope),1,1,4.3192604413564556e-05,0.0,0.24182439080858945
Achilles tendon,2,2,9.662122364664704e-05,1.9871911400135676e-06,0.33095690747782003
Ivory,14,17,0.00017139194871480164,0.00013057704190345292,0.3343737494997999
Roman Empire,152,80,0.002000397786692877,0.00418943102940751,0.4371664748351993
Maghreb,12,22,0.0002491167537343449,6.079695929594373e-05,0.35400779528893406
Mauritania,13,14,0.00020937125297257905,2.679075044154038e-05,0.3468371243566329
Western Roman Empire,19,35,0.0003127778610614736,0.00015353330664304128,0.3633991476037227
World Health Organization,54,50,0.0006879458056435647,0.001101768384236446,0.39919740110835084
Tobacco,36,33,0.00046134033431595304,0.0008165549452688184,0.37068583089344337
Beetle,18,19,0.00025444822111033236,0.0002037982083552904,0.32851077213398333
Mummy,11,22,0.00014623431957753552,0.0001494284970190815,0.3340796417719495
Health,17,17,0.00024490286863242133,0.00017599655486603903,0.33901330736773777
Nutrition,30,44,0.00043603530692138916,0.0004305897903498125,0.35575613079019075
Calcium,42,32,0.0004958154979961989,0.0010900230655977849,0.3556652762407423
Vitamin D,18,19,0.0002516404948946872,0.0005711641097018355,0.3301983719276061
Milk,36,39,0.00041666175060900613,0.000995310531295681,0.3930755480289773
Elephant shrew,4,8,9.504613701488262e-05,1.5225064524099748e-05,0.29641716920893935
Bronze Age,47,41,0.0006382039900955159,0.001164216517818745,0.3907229028336295
Sub-Saharan Africa,50,63,0.0006491903793477977,0.0009863131591759799,0.3918589382854999
North Africa,71,40,0.000910355282647527,0.001064528186391572,0.43152241272464364
Bantu,11,10,0.00016889897149975744,1.6608028220266402e-05,0.3415910391627831
Cyclops,7,9,0.00010789648874936174,2.0117197965168168e-05,0.2982794317127151
Domestic goat,17,25,0.00019751183847564323,0.0001289570684923803,0.33288184208429605
Indonesia,86,48,0.001129711877789932,0.002236482321200073,0.41596973317403424
Côte d'Ivoire,18,17,0.0003048523696661103,0.00047399141426903633,0.39654517843583903
Kenya,54,60,0.0006391118043895291,0.002063313786721923,0.4061436764848838
Odysseus,13,22,0.00018586894053384387,7.714959095357926e-05,0.32874341018176095
Democratic Republic of the Congo,38,44,0.0004545510574037867,0.0008590261014421216,0.3721385944597844
Sahara,25,31,0.00033531854517382826,0.0001979771614042846,0.3454891259406268
Horse,42,45,0.0005382719437243393,0.0012030228048054716,0.3600792898388348
Meat,37,26,0.0005486893004218659,0.0005576914617319226,0.4015763168012303
Scramble for Africa,9,26,0.00014925305518907837,0.00015333004670933605,0.3502976440010061
Danube,29,26,0.00041724835609760626,0.00017943122184384218,0.3755843221862639
Arctic Ocean,32,27,0.0004863210898199767,0.0007623567084167275,0.4107757349326517
Attack on Pearl Harbor,18,23,0.00026115799994482473,0.00012619743589344047,0.39200600487896414
Imperial Japanese Navy,8,15,0.000125630914929785,1.7897797285005413e-05,0.33926106374340237
Aircraft carrier,16,18,0.00022662677143188268,5.634886927916939e-05,0.3835490682089415
Aircraft,39,26,0.0005205150045357899,0.0005761620389812733,0.38674442284550586
Suez Canal,25,22,0.00041115773776554803,0.0002477544343742174,0.38919422449930136
Red Sea,26,27,0.0003815964513402834,0.0002648077280997342,0.3607633192297729
Rome,117,66,0.0015000094456619887,0.003306882488892218,0.4268492031058439
Caribbean Sea,47,35,0.000655112601902934,0.0007124067712551949,0.3988163421153112
Augustus,14,12,0.0002491773555125687,3.352565105014446e-05,0.3515059734141006
Julius Caesar,31,25,0.0004340484200461339,0.00032349977406979767,0.3640641338445451
Jupiter (mythology),7,12,0.00012869403754975942,2.2766279305800814e-05,0.3126075570520015
Political science,24,21,0.00033590654666536534,0.0001261053627916298,0.34726955365306295
Cornell University,23,28,0.0002869197628664025,0.0006447747738795147,0.3765320836337419
Middle Ages,175,97,0.0022380796947392757,0.006809189499991697,0.4499730748519117
Scotland in the High Middle Ages,6,14,0.00010911094022243961,1.910981302871727e-05,0.3284074831001415
Camel,20,27,0.00025735652693167937,0.0002661937127606045,0.3493311036789298
Desert,48,35,0.0006673875743810785,0.001074278911582225,0.4132950835888812
AIDS,49,36,0.0005971187279922229,0.0009405816947250152,0.3862438753813442
William Ewart Gladstone,8,14,0.000118121277089773,9.23004282624387e-05,0.3202023298589822
Continent,61,45,0.000804927558664304,0.0012685687223260413,0.4197729327840852
Finland,42,45,0.0006351073637001144,0.0013458992556183243,0.4030873130728413
English Channel,41,33,0.0005278326329341175,0.0005063962679174421,0.3983600305110603
Mexico,115,73,0.0013408470727838786,0.00379857285600949,0.42334583037795115
United States Senate,24,20,0.0002845222951919938,0.000296066304596303,0.3840073529411765
Potato,43,34,0.0006143742830854841,0.0010194707365279304,0.411828486939379
Cocoa,20,20,0.00028306157321138285,0.0002303121660207882,0.38574462191856707
Almond,12,21,0.00017818737486334022,9.531164358833877e-05,0.33458797149034997
Fruit,81,54,0.0008573843132202873,0.00191570864751717,0.37762111352133043
Vegetable,37,30,0.00045024122175994725,0.00037790443194846667,0.36082563261076084
Plant,145,96,0.001657401493519276,0.004994013495825082,0.38919422449930136
Maize,44,40,0.0005170227888266884,0.0009357793526394143,0.3904672897196262
Solar System,80,56,0.0008611237894748514,0.0027485857308269077,0.3677493178417393
Asia,211,141,0.002465540082589902,0.009916175173169443,0.45686167304538
Vietnam,51,32,0.0007109955181855125,0.0007661594180434944,0.4140733399405352
Fossil,74,40,0.0007461608080833777,0.0014012831060465497,0.36607377551914483
History,46,28,0.0006011171799837072,0.0003812632511285467,0.3641593306022836
Moon,89,51,0.0009794734085354568,0.00299296483971127,0.41251974723538704
Indian Ocean,75,64,0.0009394799692864175,0.0021821935719075337,0.4029706790123457
Australia,290,117,0.0032957033371177635,0.016283250988194678,0.4776494798216531
African Great Lakes,6,15,9.143463627231862e-05,0.00016694913643189622,0.3314031887046879
Rainforest,36,31,0.0005100337868726477,0.0005780383303504838,0.40563106796116505
Tropics,41,31,0.0005101894330536847,0.00044475963061111994,0.36289411969078433
Temperate,39,24,0.0005378472696574209,0.0007506659840257736,0.39560647665940724
Reptile,45,36,0.0005615434243660411,0.0005719022006677464,0.36116874135546334
Dinosaur,80,84,0.0009303435579049006,0.006287008442454606,0.39508274231678486
Sauropodomorpha,7,14,0.0001073026688797243,1.124172882201694e-05,0.3012473862571202
Poverty,45,39,0.0005479538974625005,0.0011154028676874986,0.3684628274098245
Xenon,11,10,0.00018893510569776558,5.996581088708625e-05,0.3242278441719696
Diamond,38,44,0.0004598329574284394,0.00215178653480903,0.35853428301724877
Royal Navy,53,48,0.0006400500830115417,0.0013723933388353252,0.4007673860911271
Parliament of the United Kingdom,30,34,0.00040621519110545495,0.000430035542209031,0.37602376023760237
Glorious Revolution,18,21,0.00026109984462123584,0.00015258816955735792,0.3728027125903453
Crusades,28,34,0.00040137742660398707,0.0009752146362318118,0.3755505617977528
Dark Ages,31,33,0.0004502600098766225,0.00034299996080144397,0.3886873197506745
Mathematics,124,77,0.0016415115152941264,0.005693107280610049,0.4030873130728413
Applied mathematics,9,11,0.00015565778501360164,9.198811704623539e-05,0.3068223544099288
Differential equation,14,10,0.00020982124982100905,0.00012182708477241323,0.3260241904018728
Belgium,82,54,0.0010456931510727106,0.0030838545334601966,0.4255449174984722
Latin alphabet,35,28,0.0006235620967385903,0.0006580467216336577,0.3796801163213377
Athens,51,45,0.0006336850557634994,0.0012068646873895934,0.37745053753726626
Athena,14,17,0.00019084874748016758,7.378213894102114e-05,0.3333067411248504
Engineering,51,32,0.0006817050127473734,0.000736069139333452,0.3666842197647885
Human,189,163,0.002443795513197501,0.012007623904238443,0.4371207365557648
Aristotle,79,44,0.0010187326982787532,0.0015291298923125324,0.3867086264346538
International law,15,15,0.0002335712345472106,0.00011928802786489293,0.35296105432119623
Photosynthesis,42,34,0.0005697594278835067,0.0007391391266793138,0.3654973318169889
Photon,20,27,0.0002918565675155319,0.00022095233747738806,0.33421326293896486
Maxwell's equations,15,16,0.0002791941607640437,0.00016853764287527297,0.3131934032983508
Manifold,9,11,0.00016537365116587696,4.2162771872469594e-05,0.32676364773971533
Calculus,31,29,0.0004647767030449551,0.0007282175593274463,0.37286925479696564
Ptolemy,26,22,0.0003656691766196637,0.0006514831761071235,0.39303857008466603
Civilization,57,91,0.0007766407865447208,0.0017598219967439482,0.3959814235617477
Trigonometry,14,20,0.00020033049201579795,0.00018394612432305412,0.32533873228469085
Trigonometric function,3,14,6.552314638353264e-05,1.2298034694981004e-05,0.2560519703376846
Education,54,45,0.000716821523113777,0.0014927978371057883,0.41041257367387035
Stephen Hawking,13,23,0.00017514580028518315,0.00026055864345957076,0.3523359757125991
British Isles (terminology),3,10,8.75782077773744e-05,2.5179445957393523e-06,0.3186151147716007
Scottish Highlands,10,17,0.00015579787803959345,0.00015827817825938596,0.3559076582332396
Hampstead Heath,1,1,5.763310235480811e-05,0.0,0.3171879744913453
Saint Helena,8,12,0.000151348688465923,4.6316478244300676e-05,0.3656252734751028
Colorado River,9,12,0.00013696518742922304,0.0003479619094584352,0.33386607000159824
Lake Mead,3,5,5.960464063629801e-05,4.267420405407032e-07,0.2757027847433021
Japan,327,128,0.0038293979774710494,0.015264373391246493,0.48745770621864426
Nintendo,28,31,0.00035657587259841934,0.0009037715277393509,0.3839367763278809
Computer and video games,23,28,0.00030301270102205986,0.00019427602082084479,0.3472118341228289
Pac-Man,9,19,0.00016382759084668594,0.0004636637230088963,0.37714388878859
Brain,63,58,0.0008601022132581612,0.0026790241633403867,0.38923048257872184
Sleep,9,12,0.0001554977756882579,0.00016567224452894544,0.3780653334539861
Old English language,28,21,0.00032981961031930266,0.0002267217426399408,0.3631464580617123
5th century,33,37,0.0004793524670504194,0.00028707772073558466,0.3835490682089415
Byzantine Empire,62,59,0.0008789326992672275,0.0010038450322871432,0.39270608139862767
Rhine,24,27,0.000383666964549837,0.0004172802538311288,0.3742386241490505
German language,140,90,0.0018506894274659378,0.006792067188124582,0.4587176108915239
Soviet Union,173,87,0.0020455517806598354,0.006122658943884766,0.4533912099837222
Federal Bureau of Investigation,26,22,0.00031477867746163577,0.0004973889537708828,0.3789569160997732
Library,27,33,0.000366893432283234,0.00048422617328713647,0.3390683330628145
Information,29,28,0.0004386694669494189,0.00038958070027683743,0.3527822342311914
Mind,24,20,0.0003663634299945911,0.0001352955971026084,0.348660602520237
Psychology,54,35,0.0007095193558549529,0.0011959032478397263,0.39877827622410994
Famine,20,32,0.0003125580129338616,0.0006357737197780875,0.39355689525244913
Leisure,6,12,0.00010896216919933642,4.53210410514673e-05,0.3170195007208438
Philosophy of mind,9,23,0.00013912214185578297,0.0003108502046910038,0.3203005213124808
Nile,43,35,0.000527459316774133,0.0005608585896446268,0.363083340575302
Coffee,31,31,0.000402376024794542,0.00042577266253456355,0.3681706027493831
Cancer,70,47,0.0008173595484985922,0.0023278276223313403,0.379335391320138
Mona Lisa,8,17,0.00012334986785911557,6.292251408366495e-05,0.32465615043903956
Aesthetics,22,33,0.00036372993099517627,0.00032994462909529575,0.3578893267089258
Georgia (country),19,26,0.00030792790380722827,0.00030344515631139477,0.38542435424354243
Azerbaijan,18,22,0.00027040023255913255,6.245838238012533e-05,0.3656892778993435
Iran,90,74,0.0011706152409411222,0.002266554406689239,0.425978792822186
Turkmenistan,20,25,0.000360768232499716,9.879146798573013e-05,0.37864781584194307
Kazakhstan,27,29,0.0004047941583490906,0.00023303790475935135,0.37762111352133043
Democracy,103,57,0.0013819847784204702,0.0023492990927055767,0.44178915089351806
Uzbekistan,17,19,0.0002634827393882716,0.00039458934557975783,0.38033682294037324
Eastern Orthodox Church,26,24,0.000436324869213665,0.0003476226784299079,0.3738033461572873
Capitalism,66,45,0.0009495165746591089,0.0015576898988225057,0.4248093543467209
Republic of China,25,33,0.0003738774100822826,0.0002279432619090315,0.39862608529720445
Mongolia,27,33,0.000368650268465681,0.00040690925653345816,0.3917119819988749
Revolution,18,26,0.0003151319844738637,0.00039930402764947945,0.363083340575302
Russian Revolution of 1917,22,20,0.000313735976747862,0.00021546439055294264,0.35509093999660035
Immanuel Kant,16,23,0.0002638753600680816,0.00018896928496603274,0.3527822342311914
Joseph Stalin,20,23,0.000294544368781761,0.00014092818398152122,0.3599551994486086
Francis Bacon,9,12,0.00016950452396370015,4.5425001694999006e-05,0.365305587129492
Natural selection,34,19,0.00040800401521294956,0.0005385103951658722,0.35236569115290545
Charles Darwin,54,52,0.0006893960658733091,0.0018064157501497104,0.4018466865441954
South America,175,108,0.0020297448171307797,0.007377608899387656,0.4280737704918033
Antarctica,63,56,0.0007751179972665409,0.0028943601606685474,0.4147721632085774
Ice sheet,9,14,0.0001758308803653227,3.698687623750332e-05,0.33650128865979384
Edward Gibbon,6,6,0.00011001617708262517,6.899897305151687e-06,0.3222522175086772
Archaeology,54,43,0.0006780233943685234,0.0012595738333307548,0.4063807022663165
Geology,68,43,0.0008428995730832265,0.0013471515987175421,0.38948447841894285
History of Earth,25,45,0.0003479257400656524,0.0006178363804258932,0.36833289253283963
Voltaire,19,16,0.0002636343474276248,0.00012841256965850172,0.35257383966244726
Volcano,94,66,0.0012210374018253236,0.005773398635490767,0.4197729327840852
Magma,20,16,0.00026528741844015466,9.182596186953279e-05,0.34031115093263825
Igneous rock,8,21,0.00014226360205207172,5.7104090912116865e-05,0.32709621858608
Metal,79,47,0.0009450016948801432,0.0015471173473344108,0.3654973318169889
Crystal,40,19,0.0004826751821174789,0.0002508024642894521,0.3388208580001622
Volcanic pipe,2,9,5.1082943860545484e-05,6.5126014265302265e-06,0.26396259792772303
Paleontology,30,26,0.00039135008953780143,0.00022579177380623643,0.36126242974492
Mineral,80,50,0.0009611113874132738,0.001354775652173437,0.3662663276935215
Judaism,65,46,0.0009998760948079046,0.0017436836005352157,0.4388194517382628
Last Supper,6,12,0.00013966956288385208,3.717085165113539e-05,0.3311405246889118
Yeast,23,29,0.00031350739116774607,0.0003414054540049304,0.35918156808803303
Hurricane Andrew,7,17,0.00012250702827508466,1.934441310668348e-05,0.31385216346153844
Universe,47,39,0.0006016883854128134,0.000770888242701759,0.36681299385425814
Planet,56,49,0.0006412604723293262,0.002496911008555591,0.3604209799861974
Extrasolar planet,19,22,0.00019191586529707723,0.0006462503900054944,0.30824848753135603
Galileo Galilei,43,47,0.0005217838202609536,0.0008534047927344158,0.361637669869298
War,63,50,0.0007872817664888693,0.0015620496831721834,0.4092467430698403
Nobel Peace Prize,27,28,0.00028036351764060025,0.00029112569909252924,0.33898580121703853
Peace,10,17,0.00017425515218841246,0.00020495135862787236,0.38617247435067936
Agriculture,183,88,0.002329773377282557,0.0061334577000690315,0.4585665678849742
History of the world,13,56,0.0002258224307007977,0.00021980631127827336,0.35539299081320175
People's Republic of China,157,101,0.0020796432258749073,0.00567926382952174,0.4589191564147627
Mao Zedong,13,22,0.00021854845217406834,0.00018044574699356707,0.3523359757125991
Communism,99,52,0.0012108115736833218,0.001914074126835688,0.431121659271489
Weed,14,8,0.00020544110920322643,5.353820713951618e-05,0.33472199967953853
Fossil fuel,28,15,0.0003820922108068545,0.00010404954542623478,0.3505915918435848
Coal,89,54,0.0011570511011293294,0.002881746961110137,0.4262830323436384
Triassic,24,22,0.0002973085880932557,0.0002743781641567586,0.34692352403886073
Ornithischia,12,13,0.00016941932109531865,3.056202786681179e-05,0.31822682611013786
Food,63,62,0.0007529142005783425,0.0012723582267759957,0.3806140111141478
Napoleonic Wars,29,26,0.0004261475457551194,0.0003001358546590166,0.4032429302190908
Kiev,10,16,0.0002083328738882178,0.0001924442962999581,0.36014136712352385
Poland,84,55,0.0011238895190096862,0.002035849282369034,0.43335753552536044
Wind,22,21,0.0003050814445327791,0.0005093781826881306,0.3629256428075052
Radar,20,24,0.00025303368464959776,0.000240684599646614,0.3535883547731889
Soil,54,42,0.0007713828956715867,0.0016558869180247084,0.37571942446043166
Gardening,11,17,0.00016067984952414235,6.979081051869365e-05,0.33187703550718883
Owl,16,27,0.0002311829641105641,0.0009751723145255793,0.3633675421812489
House Sparrow,3,8,6.72895311005609e-05,6.308021989259739e-05,0.2804968110104062
Sparrow,3,13,6.984789122833028e-05,0.0004923824450140676,0.3237003176570853
